AvgCaptionLen,stat_StdPhotoDis,AvgPhotoDis,MeanPhotoDisbyCap,CaptionPercentage,PredictedStd,TopWordPopularity,Zscore,Entropy,diff_AvgPhotoDis,diff_TopWordPopularity,diff_Entropy,tfidf1,tfidf2,tfidf3,NumberOfHashtages1,NumberOfHashtages2,NumberOfHashtages3,NumberOfPhotsoContaingTopWord1,NumberOfPhotsoContaingTopWord2,NumberOfPhotsoContaingTopWord3,Top10PhotoLocationNameFreq,label
45.909091,0.0719,0.40022,7.524317,0.916667,1.076653,0.121212,3.888376,3.005679,0.065723,20.855246,0.176975,1.008072,0.550475,0.524322,6.5,1,1,2,1,1,0.1,-1
53.88,0.060407,0.374673,8.015369,0.806452,2.856472,0.08,4.292926,2.982806,0.00992,18.93344,0.368448,0.249502,0.249502,0.249502,6,3,2,2,2,2,0.4,-1
39.545455,0.06758,0.318678,7.43254,0.942857,2.973894,0.070707,3.37487,2.924023,-0.038601,19.037497,0.459634,0.336024,0.189016,0.185931,0,1.5,1,3,2,2,0.2,-1
41.181818,0.098338,0.330986,7.653801,0.846154,1.850608,0.090909,3.312551,2.958543,0.043939,22.429954,0.18568,0.567049,0.550475,0.550475,0,0,0,1,1,1,0.1,-1
40.7,0.057011,0.353357,7.923049,0.769231,1.883808,0.166667,3.258238,2.867634,0.000933,20.522714,0.48715,1.247509,0.605522,0.590107,0.5,7.5,0,2,2,1,0.3,-1
57.4,0.087352,0.272897,7.979647,0.78125,3.087854,0.08,3.37576,3.010893,-0.035344,17.402862,0.082876,0.435927,0.343331,0.273293,1,12.5,0.5,2,2,2,0.3,-1
42.666667,0.062734,0.295985,7.555867,0.913043,2.342623,0.063492,3.442043,2.95544,-0.034585,20.907585,0.304509,0.297026,0.297026,0.288344,8,6,5,2,1,1,0.2,-1
58.666667,0.029495,0.185671,8.37703,0.75,0.909809,0.166667,6.029486,2.866587,-0.171261,21.885503,0.304113,1.039591,1.039591,0.941626,4,4,0,1,1,1,0.125,-1
33.454545,0.062675,0.35314,7.951798,0.846154,2.228463,0.090909,4.00657,3.004886,0.109422,21.524117,0.374815,0.550475,0.524322,0.513614,0,1,0,1,1,1,0.1,-1
91.636364,0.060421,0.364568,7.644682,0.916667,2.803426,0.121212,3.241362,3.005679,-0.0292,21.100714,0.238522,1.134099,0.567049,0.567049,6.5,3,0,2,1,1,0.1,-1
27.375,0.059016,0.28738,8.283464,0.8,0.43262,0.166667,16.410761,3.010571,-0.01379,22.734093,0.196682,0.756903,0.70622,0.670259,2.5,5,0,2,1,1,0.2,-1
27.166667,0.065605,0.29244,8.235553,0.666667,0.95256,0.166667,5.961172,2.927451,0.079428,23.068775,0.136303,0.880339,0.867987,0.826102,0,1,0,1,1,1,0.111111,-1
41.6,0.06423,0.30262,7.616979,0.909091,1.245871,0.133333,4.588539,2.984184,-0.088336,21.666962,0.204248,0.590107,0.528203,0.507439,1,1,3,2,1,1,0.1,-1
104.285714,0.041719,0.444089,8.101467,0.875,1.594756,0.142857,3.096417,3.057476,0.123666,22.704484,0.450166,0.891078,0.865032,0.865032,11,8,0,1,1,1,0.125,-1
38.823529,0.041957,0.270172,8.065451,0.68,1.851175,0.078431,4.364833,2.686029,-0.051415,20.798746,0.168998,0.366914,0.366914,0.35619,0,2,0,2,1,1,0.2,-1
51.571429,0.050546,0.348409,7.465907,1,1.133702,0.095238,5.832964,2.822718,0.038403,20.496435,0.659597,0.445539,0.445539,0.432516,9,0,18,2,1,1,0.1,-1
47.545455,0.063643,0.365145,7.438613,0.916667,1.155315,0.181818,3.640294,3.069725,-0.026435,21.347443,0.132975,0.567049,0.550475,0.536461,0.5,1,1,2,2,2,0.1,-1
46.666667,0.100685,0.284868,7.993528,0.75,1.180934,0.222222,4.187055,3.057476,0.053739,22.663722,0.041619,1.039591,0.983512,0.941626,1.5,1,2,2,1,1,0.125,-1
45.777778,0.088056,0.278914,7.692152,0.818182,1.577551,0.111111,4.064339,2.846439,-0.021835,22.458604,0.287744,0.672802,0.627751,0.595786,2,0,0,1,1,1,0.2,-1
163.176471,0.055874,0.334872,8.138139,0.772727,1.369895,0.098039,3.684748,2.918086,0.012832,19.702379,0.1696,0.366914,0.366914,0.366914,0,0,0,2,2,1,0.1,-1
38.117647,0.065106,0.322055,7.627002,0.894737,1.16156,0.117647,4.057916,3.012188,-0.040882,20.678494,0.311744,0.366914,0.366914,0.35619,0,0,2.5,2,2,2,0.1,-1
55,0.104528,0.348368,8.175947,0.8,2.670791,0.083333,3.674789,2.823935,-0.025104,21.353728,0.145833,0.491756,0.470813,0.44684,18,2,18,1,1,1,0.1,-1
30.833333,0.059194,0.257256,8.020764,0.75,1.931514,0.166667,3.089727,2.889549,-0.073845,23.053221,0.198673,0.983512,0.856488,0.720103,0,4,4,1,1,1,0.125,-1
40.125,0.071996,0.336046,7.907769,0.8,3.160765,0.0625,3.639936,3.039738,-0.048163,21.080037,0.147118,0.389846,0.378451,0.368817,0,1,4,1,1,1,0.2,-1
50.666667,0.043716,0.353997,8.264243,0.923077,1.550283,0.083333,3.435065,2.954004,0.082281,21.966738,0.453768,0.491756,0.491756,0.462033,0,0,16,1,1,1,0.1,-1
44.235294,0.072875,0.37392,7.767339,0.809524,2.715585,0.078431,5.711642,2.511113,0.06278,17.505884,0.313068,0.347122,0.286042,0.193712,5.25,1,0,4,3,2,0.2,-1
48,0.063731,0.366201,7.68593,0.924242,1.185672,0.054645,5.921513,3.086734,0.007675,16.744785,0.085585,0.20094,0.1891,0.159928,0,2,3.333333,4,3,3,0.4,-1
47.6,0.052733,0.399178,7.585446,0.923077,1.880412,0.05,4.243389,3.048303,0.058067,17.458745,0.184509,0.196702,0.16509,0.125648,1.75,0,3.5,4,3,2,0.4,-1
52,0.060959,0.292449,7.28606,1,1.238097,0.090909,5.015498,2.984184,0.057581,20.774697,0.463769,0.567049,0.550475,0.524322,2,1,4,1,1,1,0.1,-1
33.222222,0.095332,0.221646,7.582469,0.9,1.157465,0.148148,4.285395,2.860321,-0.006989,19.64366,0.304867,0.756518,0.672802,0.672802,1.333333,0,3,3,1,1,0.1,-1
45.941176,0.079686,0.233481,7.860253,0.772727,3.229902,0.117647,3.933975,2.590189,-0.029171,19.019017,0.144182,0.366914,0.366914,0.35619,1,0,0,2,2,2,0.2,-1
40.307692,0.085624,0.373524,7.646201,0.928571,1.246029,0.102564,3.737679,3.045301,-0.004141,20.691294,0.304501,0.479811,0.479811,0.453929,0,0,6,2,1,1,0.1,-1
52.296296,0.062874,0.37068,7.880463,0.84375,2.56478,0.074074,3.44947,2.999331,-0.033302,18.67264,0.289783,0.23102,0.23102,0.23102,4,2,7.5,3,3,2,0.1,-1
73.8,0.069243,0.268437,6.94045,1,0.983692,0.266667,4.917237,2.905308,0.036623,21.305508,0.469727,0.925621,0.655356,0.605522,2.4,4,1,5,2,2,0.1,-1
36.555556,0.047812,0.245256,7.568856,0.9,2.228343,0.111111,4.490327,2.825846,-0.052138,21.791667,0.653938,0.69306,0.627751,0.627751,0,0,3,1,1,1,0.1,-1
64.333333,0.03706,0.23126,7.561974,1,1.198474,0.111111,3.323168,2.905765,-0.08921,17.64839,0.609023,0.69306,0.69306,0.655675,1,0,0,1,1,1,0.111111,-1
49.1,0.058412,0.263424,7.853781,0.769231,3.329148,0.166667,3.804854,2.992856,-0.01681,21.368824,0.176247,0.803668,0.623754,0.623754,3.5,3.5,3,2,2,1,0.1,-1
44.25,0.095438,0.265974,8.186572,0.774194,4.72231,0.083333,3.252657,2.645462,0.003661,17.859011,0.222195,0.373307,0.259898,0.252301,0,0,0,2,2,2,0.6,-1
59.222222,0.037078,0.227952,7.682681,0.818182,1.314157,0.148148,3.450459,2.903702,0.063113,21.833446,0.135376,0.845318,0.69306,0.69306,4.5,1.5,9,2,2,1,0.1,-1
65.777778,0.060036,0.368198,8.062479,0.75,2.527749,0.148148,3.010933,2.946388,-0.031405,20.3237,0.138423,0.69306,0.69306,0.672802,9,0,9,2,1,1,0.1,-1
46,0.051158,0.262739,8.313034,0.769231,1.431834,0.166667,4.120496,2.901947,-0.019027,21.684301,0.289884,0.623754,0.623754,0.603733,2,5.5,7,2,2,1,0.1,-1
43.1875,0.059217,0.345158,7.455544,1,1.209759,0.083333,5.784285,2.923074,0.143783,21.324185,0.405428,0.389846,0.389846,0.389846,1.333333,0,1,3,1,1,0.2,-1
57.090909,0.077593,0.287712,8.146336,0.785714,1.327934,0.181818,5.407709,2.875034,0.208133,17.108297,0.288768,0.775175,0.524322,0.524322,15,15.5,15.5,2,2,2,0.3,-1
39.888889,0.082152,0.28347,7.354523,0.9,1.558441,0.148148,3.727161,2.98477,-0.099949,22.255697,0.351049,0.655675,0.627751,0.605454,1,1,1,2,1,1,0.1,-1
50.5,0.04732,0.409605,7.6926,0.857143,1.329886,0.111111,3.539183,3.087929,0.058823,21.779403,0.322039,0.519795,0.519795,0.519795,0,1.5,0,2,2,1,0.1,-1
66.642857,0.06086,0.403458,7.781266,0.875,1.423793,0.071429,4.639719,2.99908,0.124607,20.889103,0.300506,0.445539,0.432516,0.432516,16,1,3,1,1,1,0.1,-1
47.565217,0.080694,0.365737,7.644454,0.884615,1.455226,0.057971,4.9955,2.960988,0.1136,20.04843,0.427956,0.323465,0.271198,0.271198,0,18,18,2,1,1,0.1,-1
52.230769,0.063136,0.307716,8.213975,0.684211,1.243965,0.102564,4.509706,2.897214,0.083497,19.307557,0.1742,0.479811,0.465786,0.453929,5.5,1,1,2,1,1,0.3,-1
48.1,0.056084,0.389877,8.239798,0.666667,1.899701,0.166667,3.027196,2.849484,0.035918,20.356359,0.254633,0.606959,0.564976,0.55444,0.5,0.5,1,2,2,1,0.2,-1
74.666667,0.082745,0.354659,7.405579,1,0.867847,0.185185,6.973648,3.016876,0.018536,21.419469,0.564996,0.69306,0.672802,0.672802,16,1.5,5,2,2,1,0.111111,-1
58.538462,0.041945,0.279077,7.617086,0.866667,1.270563,0.153846,5.565107,2.954987,0.024158,21.640234,0.341607,0.506631,0.479811,0.465786,1,1.5,2,2,2,2,0.2,-1
38.125,0.074575,0.398825,7.785235,0.8,1.141188,0.208333,4.481462,3.010571,0.216557,22.769401,0.438939,1.177872,1.177872,0.693049,0,0,0,2,2,1,0.3,-1
46.888889,0.048512,0.395012,7.577214,0.9,1.431443,0.111111,4.670725,3.050302,0.03569,21.633094,0.544203,0.655675,0.627751,0.616044,7,0,0,1,1,1,0.1,-1
39.45,0.0405,0.341201,7.576869,0.952381,1.449065,0.05,4.854126,2.973024,0.016127,20.394854,0.421397,0.311877,0.302761,0.302761,0,6,18,1,1,1,0.2,-1
56.285714,0.048782,0.352504,7.990096,0.777778,1.43285,0.142857,4.284041,2.974938,0.071289,22.294293,0.37736,0.891078,0.865032,0.865032,13,13,13,1,1,1,0.111111,-1
46,0.063381,0.333538,7.63124,0.909091,1.755212,0.1,3.775618,3.108695,0.028548,22.140229,0.118872,0.623754,0.605522,0.590107,0,7,7,1,1,1,0.2,-1
69.928571,0.074213,0.330229,7.519958,1,1.416806,0.095238,5.536124,3.066615,0.031894,21.733793,0.318734,0.445539,0.445539,0.445539,0.5,14,14,2,1,1,0.1,-1
124.714286,0.036428,0.254151,7.733207,0.875,0.874846,0.190476,4.747383,3.013071,-0.054492,22.485723,0.712133,0.891078,0.891078,0.891078,0,8,17,2,1,1,0.125,-1
44.625,0.038479,0.321672,7.745853,0.888889,1.430424,0.125,3.492891,2.932999,0.056833,22.298119,0.585965,0.779693,0.737634,0.720942,18,18,1,1,1,1,0.111111,-1
69.666667,0.072518,0.343689,7.349396,1,2.374421,0.066667,3.079651,3.084963,-0.06572,21.340152,0.423034,0.415836,0.415836,0.384503,24,2,5,1,1,1,0.1,-1
35.285714,0.085733,0.335577,8.292228,0.7,1.516671,0.142857,3.041856,2.945039,0.000845,22.718293,0.272101,0.865032,0.792057,0.766011,6,2,6,1,1,1,0.1,-1
40.954545,0.066762,0.353557,7.727789,0.846154,1.447015,0.060606,6.00471,2.956939,0.031253,20.565661,0.508329,0.283525,0.283525,0.283525,1.333333,1,1,3,1,1,0.1,-1
57,0.051861,0.375042,7.82793,0.857143,2.544725,0.083333,4.134157,3.02608,-0.014512,19.023692,0.390576,0.231006,0.220877,0.187689,6,4,5.666667,3,3,3,0.2,-1
44.970588,0.060269,0.337048,7.612976,0.871795,1.855726,0.078431,5.135058,2.860235,-0.026838,18.551996,0.335974,0.191286,0.183457,0.178095,4.6,0,12.5,5,2,2,0.2,-1
52.771429,0.056625,0.365565,7.807587,0.875,1.777183,0.066667,3.928877,3.090754,0.016608,18.020026,0.265217,0.224855,0.186401,0.179283,7.25,1,0,4,2,2,0.3,-1
50.307692,0.0727,0.366371,7.739811,0.928571,2.175322,0.102564,3.460079,3.099436,0.065362,20.553031,0.411409,0.465786,0.465786,0.453929,2.5,0,0,2,1,1,0.1,-1
77,0.069364,0.252443,8.124319,0.818182,2.062377,0.111111,3.915053,2.763865,-0.079087,21.258359,0.379424,0.69306,0.672802,0.672802,11,11,10,1,1,1,0.1,-1
39.25,0.087845,0.35118,8.340252,0.888889,1.111584,0.125,4.059184,2.974938,-0.069214,22.814661,0.326525,0.779693,0.756903,0.756903,1,8,3,1,1,1,0.111111,-1
51.8125,0.089325,0.335841,7.405089,0.941176,1.29484,0.083333,5.517282,2.811231,0.121437,20.707606,0.392942,0.389846,0.389846,0.389846,3,5,6,2,1,1,0.1,-1
57.2,0.066601,0.354858,7.750427,0.882353,1.475777,0.088889,5.088017,3.060855,-0.008654,20.734857,0.184671,0.415836,0.415836,0.415836,11.5,23,0,2,1,1,0.1,-1
41.142857,0.063477,0.319604,7.887265,0.777778,1.243711,0.142857,3.147003,3.002172,0.095954,21.160771,0.34441,0.778441,0.66699,0.661158,1,0,1,1,1,1,0.222222,-1
61.363636,0.053419,0.321848,7.315358,1,1.455473,0.121212,3.080764,3.046439,0.028228,21.40269,0.185376,0.567049,0.550475,0.536461,1.5,11,11,2,1,1,0.1,-1
54.625,0.073248,0.227692,8.005506,0.8,3.415093,0.104167,4.330873,2.860872,0.001634,19.157055,0.176668,0.389846,0.389846,0.378451,2.5,0,0,2,2,1,0.1,-1
32.727273,0.058686,0.327583,7.21532,1,1.220175,0.090909,6.097941,2.928213,-0.040117,21.801704,0.445793,0.536461,0.536461,0.524322,3,7,0,1,1,1,0.1,-1
50.411765,0.084641,0.425687,7.5811,0.894737,4.298647,0.156863,3.237207,2.775432,0.090066,19.805576,0.691721,0.47638,0.445407,0.366914,2.5,2.5,0.5,4,4,2,0.1,-1
43.555556,0.074636,0.198865,7.168544,1,0.872876,0.148148,7.953051,2.821888,0.005937,21.830126,0.541938,0.655675,0.627751,0.570992,0,0,0,2,1,1,0.111111,-1
24.6,0.086196,0.365431,7.434918,0.909091,1.129517,0.1,9.279386,2.928213,0.010365,22.84378,0.27692,0.520792,0.495661,0.432062,0,0,0,1,1,1,0.1,-1
50.181818,0.065226,0.379396,7.19958,1,1.782663,0.106061,5.548148,3.061582,0.048735,18.863575,0.140738,0.309686,0.283525,0.283525,0,2,0,3,3,2,0.1,-1
30.166667,0.073472,0.390882,8.581129,0.6,1.12489,0.166667,4.701999,3.010571,0.160474,21.699473,0.474805,1.009204,0.961257,0.961257,1,2,0,1,1,1,0.1,-1
45.5625,0.065531,0.418877,7.598776,0.941176,2.632598,0.0625,4.087236,3.077574,0.082671,18.699569,0.2168,0.261464,0.208508,0.194923,1.5,4,0,2,2,2,0.4,-1
54.166667,0.084164,0.297131,8.186231,0.666667,2.089229,0.166667,3.069953,2.863826,-0.02286,22.477092,0.187636,0.983512,0.856488,0.81709,5,0,3,1,1,1,0.111111,-1
39.724138,0.050204,0.38468,7.882276,0.878788,1.983589,0.08046,3.784396,2.996999,-0.007147,20.200587,0.139229,0.208801,0.208184,0.198881,7.25,1,0,4,2,2,0.1,-1
29.181818,0.084445,0.257498,7.371584,1,1.675466,0.121212,4.640256,2.908695,0.019052,21.54374,0.168872,0.536461,0.504036,0.487461,0,0,0,2,1,1,0.1,-1
38.428571,0.075438,0.213177,7.532529,0.875,0.787321,0.142857,8.245633,2.777777,-0.215777,21.73781,0.45617,0.891078,0.865032,0.743989,5,0,5,1,1,1,0.125,-1
40.2,0.079582,0.291173,8.105066,0.714286,2.609877,0.133333,3.263132,2.788595,-0.051895,21.137582,0.563685,0.640328,0.483663,0.403681,0,2.5,1,2,2,2,0.3,-1
90.375,0.082869,0.253121,7.3732,1,1.015765,0.166667,6.539776,2.939829,-0.044353,21.293914,0.370146,0.693049,0.693049,0.681136,1,30,0,2,1,1,0.125,-1
36.133333,0.094456,0.198874,8.102592,0.769231,1.845108,0.1,4.977959,2.467936,-0.07416,18.427419,0.27035,0.507439,0.207918,0.207918,1,1,7,4,4,3,0.4,-1
67.777778,0.064166,0.296606,7.324712,1,1.040725,0.222222,6.709836,3.04411,-0.088197,19.162811,0.296658,1.191572,0.907951,0.655675,9.5,10.5,1,2,2,2,0.111111,-1
50,0.041366,0.2863,7.742627,0.875,0.88291,0.142857,7.898723,3.013071,0.007421,21.99068,0.220876,0.891078,0.865032,0.807108,1,8,4,1,1,1,0.125,-1
95.857143,0.089982,0.272336,8.046031,0.875,0.869967,0.190476,6.509411,2.933955,0.08642,21.970678,0.058824,0.891078,0.823934,0.823934,13.5,2,23,2,1,1,0.5,-1
49.8125,0.066758,0.296125,7.59612,0.888889,1.720889,0.125,3.898907,2.855472,-0.005303,19.482617,0.010501,0.407752,0.402751,0.389846,12,9,6.5,2,2,2,0.5,-1
45.857143,0.062299,0.350979,7.899811,0.777778,1.40835,0.190476,3.116746,2.974938,-0.041886,22.593874,0.238471,0.953178,0.891078,0.865032,2,7,2,2,1,1,0.111111,-1
60.461538,0.059006,0.298266,7.725793,0.866667,1.362054,0.153846,4.3864,2.970176,-0.004665,20.535946,0.79718,0.608486,0.479811,0.479811,10,0,1.5,2,2,2,0.2,-1
41.75,0.075308,0.317274,7.600695,0.888889,1.31013,0.166667,3.680218,3.058814,0.024597,22.649517,0.243191,0.719292,0.70622,0.693049,5,0,0,2,1,1,0.222222,-1
56.391304,0.071113,0.342728,7.527308,0.958333,2.645769,0.101449,4.629812,3.021034,0.02175,18.985245,0.220931,0.373185,0.366525,0.349421,1,0,5.5,3,2,2,0.2,-1
39.1,0.058478,0.301169,7.537985,0.909091,2.530375,0.066667,4.05265,2.880626,-0.067074,20.967379,0.440247,0.311877,0.311877,0.295054,2,0,0,2,1,1,0.2,-1
71.083333,0.061289,0.26741,7.768843,0.8,1.829062,0.166667,3.431727,2.86991,0.03303,20.266228,0.313413,0.541977,0.504602,0.491756,10.5,2.5,0,2,2,2,0.2,-1
51,0.050751,0.223068,8.200886,0.625,1.189694,0.2,3.154416,2.910992,0.003811,20.236978,0.159472,1.211044,1.211044,1.211044,0,2,4,1,1,1,0.125,-1
29,0.072555,0.351633,7.829785,0.8,0.684325,0.125,8.740073,2.97084,0.075411,19.647755,0.195133,0.779693,0.779693,0.70622,0,0,0,1,1,1,0.1,-1
77.058824,0.050209,0.430704,7.867874,0.85,2.939185,0.117647,3.498142,2.970772,0.036089,19.00156,0.234252,0.366914,0.366914,0.366914,3,4.5,0,3,2,1,0.1,-1
36.692308,0.047286,0.29455,7.719466,0.866667,2.171319,0.076923,4.825074,2.86991,-0.044214,19.974831,0.38148,0.465786,0.453929,0.453929,6,0,0,1,1,1,0.1,-1
53.375,0.065107,0.229571,7.591253,0.8,1.431657,0.208333,3.416374,2.925853,-0.00816,22.631123,0.959412,2.339079,0.779693,0.779693,1,1,1,3,1,1,0.3,-1
48,0.08013,0.331153,7.549936,0.909091,2.301931,0.077778,4.225858,2.945108,0.03875,18.754226,0.28646,0.301867,0.207918,0.207918,9.25,0.5,4.5,4,2,2,0.3,-1
39.545455,0.071415,0.281477,7.784065,0.916667,1.203499,0.090909,6.013904,2.982335,-0.034339,22.061458,0.256069,0.567049,0.550475,0.550475,0,3,0,1,1,1,0.1,-1
40.7,0.087636,0.354255,7.570102,0.909091,0.893478,0.133333,7.092702,2.965957,0.024458,21.794799,0.355313,0.631127,0.590107,0.590107,2.5,0,0,2,1,1,0.1,-1
54.375,0.07101,0.342823,7.466998,1,1.005978,0.166667,4.356001,3.057476,0.045817,18.265403,0.274701,0.756903,0.756903,0.737634,11.333333,0,4,3,1,1,0.25,-1
55.684211,0.073945,0.301343,7.418581,0.95,0.869313,0.105263,6.063483,3.082673,-0.057176,19.944122,0.245837,0.35002,0.310583,0.310583,6,11.5,3.5,2,2,2,0.2,-1
73,0.063513,0.320595,7.461455,1,0.924482,0.1,3.975448,3.115834,-0.008565,20.763667,0.21947,0.623754,0.590107,0.564976,0,0,1,1,1,1,0.1,-1
73,0.068543,0.215134,7.383757,0.888889,0.866512,0.208333,6.188912,2.752715,-0.002859,22.520164,0.03672,0.779693,0.779693,0.779693,14,0,6,2,2,1,0.555556,-1
29.222222,0.068974,0.349796,7.732907,0.9,0.914466,0.111111,6.157363,3.050302,0.031327,22.597612,0.234863,0.69306,0.69306,0.655675,0,0,2,1,1,1,0,-1
30.5,0.084377,0.214687,7.592109,0.842105,2.65445,0.125,3.571575,2.896292,-0.134132,21.06444,0.370012,0.519763,0.414298,0.389846,0.5,0,2.5,2,2,2,0.2,-1
46.888889,0.050866,0.333636,8.036724,0.9,5.59289,0.074074,3.122571,3.112147,-0.022786,19.724037,0.242423,0.363586,0.34653,0.34653,0,24,24,2,1,1,0.1,-1
43.416667,0.062274,0.272878,7.979445,0.75,1.882918,0.166667,4.818285,2.923074,0.120456,19.841173,0.402545,0.609554,0.537001,0.44684,1,1.666667,1,3,3,2,0.2,-1
41.8,0.054014,0.331594,7.491848,0.918367,1.547602,0.103704,5.470477,2.985583,-0.023024,17.435378,0.233137,0.203413,0.192028,0.184805,0,1.4,1.6,5,5,5,0.3,-1
30.9375,0.040216,0.404195,7.315871,0.941176,1.054875,0.125,5.255561,2.738149,0.04943,20.61045,0.508357,0.389846,0.378451,0.35311,2.5,2.5,1.5,2,2,2,0.2,-1
49.266667,0.049364,0.347201,7.425467,1,1.392338,0.133333,3.994568,3.006867,-0.035452,21.403806,0.491528,0.403681,0.403681,0.403681,1,0.5,1.5,2,2,2,0.1,-1
73.454545,0.067543,0.282899,7.595122,0.916667,1.177377,0.121212,5.475818,2.915196,0.020529,21.563581,0.2593,0.567049,0.567049,0.536461,3,4,4,2,1,1,0.1,-1
56.2,0.055158,0.353681,7.645412,0.875,2.104755,0.07619,5.189059,3.052389,-0.04406,19.414307,0.325685,0.23216,0.178216,0.178216,3,5,15,3,3,2,0.2,-1
35.9,0.075898,0.269456,8.449502,0.555556,3.172311,0.1,3.066946,2.948558,-0.024635,20.321345,0.164641,0.590107,0.576754,0.55444,2,4,2,1,1,1,0.1,-1
49.666667,0.067158,0.353921,7.77994,0.875,1.054242,0.126984,8.384659,3.026111,-0.020608,19.488127,0.338789,0.318778,0.297026,0.297026,0.8,3,1.5,5,2,2,0.1,-1
74,0.072726,0.339783,7.758441,0.818182,1.283303,0.148148,3.835641,2.846439,-0.076487,21.09414,0.218872,0.69306,0.69306,0.655675,1.5,1,1,2,1,1,0.1,-1
44.571429,0.1122,0.245307,7.810887,0.777778,1.327003,0.142857,6.472817,2.744843,-0.051472,22.797933,0.584355,0.891078,0.823934,0.743989,0,0,2,1,1,1,0.111111,-1
105.166667,0.109425,0.348547,8.208994,0.75,1.294655,0.333333,4.381489,2.939829,0.102686,21.746191,0.546617,1.039591,1.009204,0.983512,18.5,23,23,2,2,2,0.125,-1
38.333333,0.077698,0.277873,7.593021,0.913043,1.261568,0.079365,5.616589,2.699516,-0.013457,19.39679,0.214999,0.297026,0.288344,0.281003,0,0,0,3,1,1,0.2,-1
40.923077,0.097523,0.336014,8.21128,0.866667,3.149572,0.102564,4.260281,2.938722,0.033043,21.475547,0.154007,0.453929,0.453929,0.434597,5.5,1,0,2,1,1,0.1,-1
41.25,0.066013,0.295298,8.02377,0.857143,1.648565,0.111111,5.508354,2.914016,-0.049435,20.202362,0.563583,0.514135,0.491756,0.491756,2.5,1,0,2,1,1,0.1,-1
53.375,0.030484,0.382696,8.147755,0.8,1.061549,0.125,4.727819,3.010571,0.050192,21.416911,0.072497,0.756903,0.737634,0.737634,15,15,4,1,1,1,0.1,-1
37.571429,0.08661,0.332929,7.987249,0.777778,1.332232,0.063492,5.381531,2.936491,0.060078,19.425475,0.096082,0.380651,0.288344,0.281003,2,4,3,2,1,1,0.3,-1
54.444444,0.046393,0.194879,7.570502,0.9,1.279996,0.222222,5.57388,2.752855,0.024951,20.465383,0.24597,0.74136,0.69306,0.676213,0,6.5,5.5,2,2,2,0.1,-1
46.181818,0.054006,0.299175,7.312367,1,1.508471,0.121212,3.330531,3.008695,-0.009956,21.962657,0.333496,0.567049,0.567049,0.567049,1,0,0,2,1,1,0.1,-1
40.666667,0.089933,0.34166,8.394838,0.923077,2.224022,0.111111,3.357047,2.931721,0.029476,22.060524,0.209746,0.480628,0.459897,0.45409,1,2,0,2,1,1,0.1,-1
38.875,0.077686,0.259023,7.831676,0.857143,0.683342,0.097222,12.367326,2.754109,0.018284,20.823597,0.275393,0.370482,0.271707,0.259898,0.333333,0,1.5,3,2,2,0.2,-1
28.090909,0.066152,0.408729,7.115053,1,1.394674,0.121212,4.535259,3.046439,0.077139,20.456337,0.416993,0.567049,0.550475,0.536461,1,2,2,2,1,1,0.1,-1
71.75,0.037257,0.238834,8.873973,0.5,1.962565,0.25,3.282752,2.939829,-0.079774,22.929812,0.147059,1.559386,1.513805,1.475268,3,5,3,1,1,1,0.125,-1
24.142857,0.05371,0.295186,8.559414,0.636364,0.770533,0.142857,11.043871,2.928213,0.017091,22.767331,0.583258,0.891078,0.807108,0.766011,0,0,1,1,1,1,0.1,-1
46.05,0.06092,0.34999,7.607719,0.952381,3.896356,0.05,3.863003,3.019251,-0.027118,20.893553,0.565553,0.311877,0.311877,0.311877,0,15,15,1,1,1,0.1,-1
57.333333,0.065279,0.247862,7.537976,0.882353,0.917039,0.133333,6.960976,2.775859,-0.008396,20.779665,0.507355,0.415836,0.415836,0.403681,1,0.5,0.5,2,2,2,0.2,-1
44.875,0.047936,0.255518,7.100838,1,1.228106,0.208333,3.059831,2.939829,0.004902,21.550104,0.399558,1.255189,0.693049,0.612818,4,0,12,3,1,1,0.125,-1
34.7,0.059672,0.371407,8.006319,0.833333,1.165303,0.1,6.861851,2.915196,0.142801,22.220801,0.814991,0.605522,0.576754,0.576754,0,1,7,1,1,1,0.1,-1
30.833333,0.085492,0.336241,7.579302,0.857143,1.433008,0.166667,4.612286,2.872511,0.013897,21.118195,0.359055,0.660744,0.491756,0.480628,0.333333,0,0,3,2,1,0.3,-1
39.130435,0.082894,0.251037,7.582832,0.92,1.271005,0.086957,4.692527,2.654812,-0.086305,19.597844,0.410777,0.482121,0.378302,0.315432,2,2.5,2.5,2,2,2,0.2,-1
43.333333,0.084849,0.281233,7.995438,0.789474,1.741888,0.111111,3.430373,2.968643,-0.075464,21.108452,0.410864,0.634125,0.415836,0.415836,7.5,7.5,0,2,2,1,0.2,-1
34.125,0.110604,0.383325,8.168179,0.727273,3.009642,0.166667,4.042678,2.908695,0.017986,22.456118,0.29812,0.779693,0.737634,0.670259,0,0,0,2,1,1,0.2,-1
56.975,0.074698,0.385872,7.686731,0.888889,1.969153,0.075,4.337773,2.808493,0.032139,18.026038,0.09216,0.313756,0.231361,0.202899,3,2,3,3,3,3,0.3,-1
33.166667,0.091723,0.387575,8.544675,0.545455,1.979049,0.166667,3.663444,2.908695,0.233468,20.150822,0.110376,1.039591,0.941626,0.908181,2,2,0,1,1,1,0.3,-1
